COD_EMPRESA;COD_FILIAL;PORTE;B_SOCIO;B_PEDIDO_DEMISSAO;QNT_MESES_ASSOC;PAGO_EM_DIA;PAGO_EM_DIA_POSTERGADO;PAGO_EM_ATRASO;EM_ABERTO;CAT_CARGO1;CAT_CARGO2;CAT_CARGO3;GRUPO1;GRUPO2;GRUPO3;GRUPO4;GRUPO5;GRUPO6;GRUPO7;GRUPO8;GRUPO9;GRUPO10;GRUPO11;TOTAL_PART_EVENTOS;MESES_SEM_PART
P |01|01||36212637|0033|;P |01|01|06|;M;1;0;6;3;0;2;4;0;0;3;0;1;0;0;1;1;0;0;0;0;0;3;24
P |01|01||08859463|0007|;P |01|01|03|;P;1;0;6;14;9;3;0;27;0;27;1;10;0;0;4;34;5;0;0;0;0;54;0
P |01|01||21314643|0001|;P |01|01|01|;P;0;1;8;0;0;4;0;0;0;8;0;5;2;0;0;1;0;0;0;0;0;8;2
P |01|01||42174805|0002|;P |01|01|01|;P;1;0;6;19;1;6;1;0;9;8;1;4;0;0;0;9;3;0;0;0;0;17;0
P |01|01||18683496|0001|;P |01|01|10|;P;0;1;15;1;0;4;0;0;0;4;0;0;0;0;3;1;0;0;0;0;0;4;3
P |01|01||16741423|0001|;P |01|01|03|;P;0;1;129;5;3;3;0;0;0;5;0;0;0;0;4;1;0;0;0;0;0;5;0
P |01|01||55979736|0014|;P |01|01|12|;M;0;1;43;10;4;2;0;3;6;62;1;46;13;1;9;0;0;0;1;0;0;71;0
P |01|01||01145356|0001|;P |01|01|11|;M;0;1;6;1;2;10;3;2;0;37;0;24;0;1;2;11;1;0;0;0;0;39;2
P |01|01||00657887|0001|;P |01|01|03|;P;1;0;6;18;4;3;1;2;0;4;1;0;0;0;3;2;0;0;0;0;0;6;16
P |01|01||59456277|0003|;P |01|01|06|;M;1;0;6;0;0;0;3;0;10;18;1;11;0;0;2;13;1;0;0;0;0;28;3
P |01|01||09624364|0001|;P |01|01|14|;P;0;1;13;2;1;3;0;0;0;12;0;2;1;0;5;4;0;0;0;0;0;12;7
P |01|01||33171026|0001|;P |01|01|03|;M;1;0;6;5;0;0;0;0;26;123;25;10;15;0;1;80;18;0;0;0;0;149;0
P |01|01||04229275|0001|;P |01|01|08|;P;1;0;6;0;0;26;0;4;6;13;1;6;10;0;0;1;5;0;0;0;0;23;2
P |01|01||07080556|0001|;P |01|01|01|;P;0;1;23;2;0;9;0;3;0;19;2;4;2;0;2;12;0;0;0;0;0;22;3
P |01|01||02206503|0002|;P |01|01|08|;P;0;1;28;1;1;3;0;0;0;9;1;1;2;0;3;1;1;0;0;0;0;9;0
P |01|01||01933217|0001|;P |01|01|14|;P;1;0;6;17;8;4;1;25;4;56;5;21;20;1;1;37;0;0;0;0;0;85;1
P |01|01||18522213|0001|;P |01|01|01|;P;1;0;6;20;3;7;1;6;3;13;1;1;1;1;0;11;7;0;0;0;0;22;0
P |01|01||04374960|0001|;P |01|01|03|;M;0;1;37;12;5;18;0;0;1;46;0;4;0;5;3;34;1;0;0;0;0;47;0
P |01|01||20076862|0001|;P |01|01|14|;P;0;1;25;0;0;3;0;1;0;5;2;0;0;0;4;0;0;0;0;0;0;6;1
P |01|01||83646547|0017|;P |01|01|03|;M;1;0;6;10;5;11;0;2;4;22;1;8;3;0;3;11;2;0;0;0;0;28;0
P |01|01||13503618|0001|;P |01|01|05|;M;1;0;6;9;1;10;3;3;4;29;8;6;4;1;1;13;3;0;0;0;0;36;2
P |01|01||03112022|0001|;P |01|01|01|;P;0;1;15;0;0;3;0;0;0;17;0;8;2;0;3;4;0;0;0;0;0;17;4
P |01|01||17227422|0140|;P |01|01|03|;M;1;0;6;3;0;6;0;2;69;376;181;38;12;31;4;158;21;2;0;0;0;447;0
P |01|01||07358761|0013|;P |01|01|15|;M;1;0;6;0;0;18;3;0;4;26;1;4;9;3;8;4;1;0;0;0;0;30;7
P |01|01||03688091|0001|;P |01|01|03|;M;1;0;6;3;3;20;1;0;0;33;3;6;2;0;4;16;2;0;0;0;0;33;0
P |01|01||02741679|0001|;P |01|01|14|;M;1;0;6;2;1;10;0;16;19;95;33;25;22;16;4;29;0;0;1;0;0;130;1
P |01|01||19427033|0001|;P |01|01|01|;P;0;1;14;0;0;7;0;0;0;11;0;1;0;0;0;9;1;0;0;0;0;11;4
P |01|01||01472720|0003|;P |01|01|01|;P;0;1;580;0;0;3;0;3;1;11;1;4;0;0;0;7;3;0;0;0;0;15;0
P |01|01||06970757|0001|;P |01|01|03|;M;1;0;6;7;1;9;2;7;0;28;2;1;0;0;21;3;7;1;0;0;0;35;1
P |01|01||00627029|0001|;P |01|01|09|;P;1;0;6;14;8;4;1;30;0;53;3;16;19;2;8;35;0;0;0;0;0;83;1
P |01|01||00000648|0001|;P |01|01|01|;P;0;1;4;0;0;5;0;5;0;0;2;2;0;0;0;1;0;0;0;0;0;5;0
P |01|01||00000662|0001|;P |01|01|08|;P;0;1;6;1;0;0;1;2;2;3;0;5;2;0;0;0;0;0;0;0;0;7;0
P |01|01||00000663|0001|;P |01|01|01|;P;0;1;5;2;0;4;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;5;2
P |01|01||00000649|0001|;P |01|01|10|;P;0;1;6;6;2;3;1;7;0;3;0;1;0;0;3;6;0;0;0;0;0;10;1
P |01|01||00000650|0001|;P |01|01|04|;P;0;1;7;4;0;4;0;11;0;0;1;1;1;0;5;2;1;0;0;0;0;11;2
P |01|01||00000651|0001|;P |01|01|01|;P;1;0;6;2;0;0;0;2;1;3;4;0;0;0;0;2;0;0;0;0;0;6;1
P |01|01||00000675|0001|;P |01|01|03|;P;0;1;6;0;0;5;2;6;3;10;0;3;0;0;1;15;0;0;0;0;0;19;0
P |01|01||65279663|0001|;P |01|01|03|;M;0;1;191;0;0;4;0;1;1;29;3;1;1;1;11;13;1;0;0;0;0;31;0
P |01|01||14135654|0001|;P |01|01|03|;P;0;1;10;0;4;12;0;3;0;6;0;2;0;0;0;7;0;0;0;0;0;9;0
P |01|01||33372251|0018|;P |01|01|03|;P;1;0;6;3;1;3;0;3;4;15;7;1;2;1;5;5;1;0;0;0;0;22;1
P |01|01||17333854|0001|;P |01|01|14|;M;0;1;15;0;0;3;0;1;0;17;2;0;1;0;0;15;0;0;0;0;0;18;0
P |01|01||00258913|0001|;P |01|01|06|;M;0;1;24;0;0;4;0;0;0;22;2;2;0;0;10;7;1;0;0;0;0;22;0
P |01|01||13483958|0001|;P |01|01|05|;M;1;0;6;7;0;21;1;4;0;5;3;1;3;0;1;1;0;0;0;0;0;9;1
P |01|01||11668485|0001|;P |01|01|14|;P;1;0;6;17;7;2;1;2;0;36;3;6;4;7;1;17;0;0;0;0;0;38;1
P |01|01||21694489|0001|;P |01|01|08|;P;0;1;10;0;0;3;0;0;0;28;2;5;9;1;7;4;0;0;0;0;0;28;0
P |01|01||42283770|0003|;P |01|01|03|;M;1;0;6;12;10;4;0;7;8;22;7;1;0;1;8;18;1;1;0;0;0;37;0
P |01|01||33372251|0127|;P |01|01|10|;M;0;1;31;0;0;3;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;2;1
P |01|01||20412770|0001|;P |01|01|05|;M;0;1;14;1;0;4;0;0;0;5;1;1;0;0;0;3;0;0;0;0;0;5;4
P |01|01||04199007|0001|;P |01|01|05|;P;1;0;6;15;8;3;0;14;0;29;4;7;15;1;10;5;1;0;0;0;0;43;1
P |01|01||13622342|0001|;P |01|01|05|;P;0;1;13;0;0;3;0;0;0;25;2;4;0;1;10;8;0;0;0;0;0;25;0
P |01|01||04177290|0001|;P |01|01|05|;P;0;1;145;0;0;3;0;0;0;5;0;0;0;0;4;1;0;0;0;0;0;5;0
P |01|01||01302664|0001|;P |01|01|03|;M;0;1;214;13;1;4;0;0;2;35;2;7;3;0;4;13;8;0;0;0;0;37;0
P |01|01||24081440|0001|;P |01|01|05|;P;0;1;73;2;0;6;0;0;0;12;2;3;0;0;5;2;0;0;0;0;0;12;4
P |01|01||08336374|0001|;P |01|01|07|;P;0;1;6;12;6;1;3;23;1;43;12;20;3;0;9;23;0;0;0;0;0;67;0
P |01|01||07890065|0001|;P |01|01|03|;G;0;1;6;4;1;12;3;8;14;63;2;14;9;0;0;55;5;0;0;0;0;85;0
P |01|01||12478396|0001|;P |01|01|08|;P;0;1;22;0;0;3;0;0;0;22;3;1;2;0;16;0;0;0;0;0;0;22;0
P |01|01||22416310|0001|;P |01|01|08|;P;0;1;14;0;0;3;0;0;0;15;2;4;0;3;3;3;0;0;0;0;0;15;3
P |01|01||05333907|0001|;P |01|01|03|;M;1;0;6;15;6;1;0;31;18;51;22;5;3;23;1;36;10;0;0;0;0;100;0
P |01|01||03518734|0001|;P |01|01|08|;P;1;0;6;4;0;2;0;1;22;34;1;23;20;0;1;9;3;0;0;0;0;57;1
P |01|01||22742642|0001|;P |01|01|06|;P;0;1;22;0;0;4;0;0;0;23;0;0;0;0;15;8;0;0;0;0;0;23;10
P |01|01||19992624|0001|;P |01|01|06|;P;0;1;25;1;0;4;0;0;0;6;0;0;1;1;3;1;0;0;0;0;0;6;4
P |01|01||09615126|0001|;P |01|01|01|;P;0;1;16;1;1;3;0;0;0;3;0;1;2;0;0;0;0;0;0;0;0;3;11
P |01|01||93993962|0001|;P |01|01|07|;P;0;1;118;0;0;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
P |01|01||25331521|0012|;P |01|01|03|;M;0;1;6;1;0;1;3;5;2;42;10;1;15;0;3;18;1;0;1;0;0;49;0
P |01|01||02839483|0001|;P |01|01|01|;M;1;0;6;23;2;1;0;1;2;21;0;7;0;0;0;8;9;0;0;0;0;24;3
P |01|01||05620370|0001|;P |01|01|04|;M;1;0;6;15;5;5;2;17;10;35;7;18;7;6;3;20;1;0;0;0;0;62;0
P |01|01||00193141|0001|;P |01|01|01|;M;1;0;6;17;8;1;1;2;0;27;3;5;1;0;0;14;6;0;0;0;0;29;1
P |01|01||09582876|0001|;P |01|01|10|;M;0;1;20;4;1;6;0;0;1;59;2;9;0;5;7;37;0;0;0;0;0;60;0
P |01|01||57755217|0004|;P |01|01|03|;M;1;0;6;4;0;5;0;22;50;43;36;17;4;5;2;43;5;3;0;0;0;115;0
P |01|01||96478466|0001|;P |01|01|01|;M;1;0;6;10;2;11;3;0;0;40;1;6;1;1;0;27;4;0;0;0;0;40;1
P |01|01||24397989|0001|;P |01|01|07|;P;0;1;13;0;0;3;0;1;0;21;1;7;0;1;8;5;0;0;0;0;0;22;0
P |01|01||24013278|0006|;P |01|01|03|;M;1;0;6;10;8;8;1;13;53;105;13;25;35;24;0;70;4;0;0;0;0;171;0
P |01|01||16600276|0001|;P |01|01|10|;P;0;1;31;5;0;14;0;12;0;10;0;9;0;0;2;11;0;0;0;0;0;22;0
P |01|01||19537752|0001|;P |01|01|03|;G;1;0;6;2;4;22;1;20;29;130;12;17;37;1;0;112;0;0;0;0;0;179;0
P |01|01||22148707|0001|;P |01|01|05|;P;1;0;6;5;1;4;1;6;0;9;2;6;0;2;2;3;0;0;0;0;0;15;0
P |01|01||94616075|0001|;P |01|01|04|;P;1;0;6;12;10;4;0;6;4;54;2;27;1;1;13;12;1;0;0;7;0;64;2
P |01|01||97131023|0001|;P |01|01|03|;P;1;0;6;0;0;27;0;13;0;17;2;2;2;0;6;16;2;0;0;0;0;30;2
P |01|01||05575013|0001|;P |01|01|06|;M;0;1;82;0;0;3;0;1;0;13;0;4;1;0;5;4;0;0;0;0;0;14;0
P |01|01||11469678|0001|;P |01|01|11|;P;0;1;29;0;2;11;0;8;3;71;1;35;3;0;9;34;0;0;0;0;0;82;7
P |01|01||08684547|0001|;P |01|01|03|;M;1;0;6;3;0;2;0;32;72;366;117;42;57;44;5;195;10;0;0;0;0;470;0
P |01|01||22149039|0001|;P |01|01|06|;P;0;1;7;0;0;4;0;0;0;22;0;4;0;0;5;13;0;0;0;0;0;22;2
P |01|01||18367938|0001|;P |01|01|03|;P;0;1;114;9;4;16;0;11;0;21;2;5;2;0;7;11;5;0;0;0;0;32;0
P |01|01||18048689|0001|;P |01|01|09|;P;0;1;6;15;0;4;0;6;0;65;5;15;0;0;8;43;0;0;0;0;0;71;0
P |01|01||05241748|0001|;P |01|01|03|;P;1;0;6;0;0;13;1;30;0;34;0;9;2;0;10;43;0;0;0;0;0;64;0
P |01|01||21331224|0001|;P |01|01|07|;P;0;1;10;0;0;3;0;1;0;7;0;1;0;0;6;1;0;0;0;0;0;8;0
P |01|01||37864568|0001|;P |01|01|10|;P;0;1;54;0;0;4;0;0;0;5;3;0;0;0;1;0;0;1;0;0;0;5;1
P |01|01||09384004|0001|;P |01|01|03|;P;0;1;30;0;0;7;0;1;0;32;2;0;0;0;15;16;0;0;0;0;0;33;0
P |01|01||09405797|0013|;P |01|01|09|;M;1;0;6;16;9;1;0;4;41;49;19;12;23;0;5;31;4;0;0;0;0;94;0
P |01|01||02665197|0001|;P |01|01|03|;P;1;0;6;22;2;2;0;17;7;61;2;9;15;0;8;50;1;0;0;0;0;85;1
P |01|01||11828753|0006|;P |01|01|05|;P;1;0;6;17;7;2;1;2;4;92;1;13;5;3;31;44;1;0;0;0;0;98;0
P |01|01||11667489|0001|;P |01|01|09|;P;1;0;6;17;5;5;0;10;14;14;2;7;6;0;3;20;0;0;0;0;0;38;2
P |01|01||03642227|0001|;P |01|01|03|;P;0;1;55;4;2;6;0;3;0;28;2;2;4;0;12;10;1;0;0;0;0;31;0
P |01|01||00554397|0001|;P |01|01|04|;M;1;0;6;1;0;4;2;3;2;21;1;14;0;1;1;8;0;1;0;0;0;26;0
P |01|01||06091731|0001|;P |01|01|06|;P;0;1;6;1;0;22;2;11;0;34;0;17;3;2;11;12;0;0;0;0;0;45;1
P |01|01||22182729|0001|;P |01|01|03|;P;0;1;21;4;3;6;0;0;0;8;1;0;0;0;3;4;0;0;0;0;0;8;0
P |01|01||52845203|0002|;P |01|01|01|;P;0;1;39;6;0;3;0;10;8;73;4;30;1;0;3;48;5;0;0;0;0;91;0
P |01|01||04123616|0003|;P |01|01|06|;P;0;1;139;0;0;4;0;0;0;4;0;0;0;0;1;2;1;0;0;0;0;4;0
P |01|01||00000671|0001|;P |01|01|14|;P;0;1;6;1;1;8;2;3;0;0;0;2;0;0;0;1;0;0;0;0;0;3;2
P |01|01||00000672|0001|;P |01|01|08|;M;1;0;6;2;0;0;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;2;2
P |01|01||25032805|0001|;P |01|01|03|;P;0;1;5;0;0;4;0;1;0;19;0;0;0;0;3;17;0;0;0;0;0;20;0
P |01|01||02781209|0001|;P |01|01|06|;P;1;0;6;15;8;3;0;33;1;60;19;18;4;3;17;31;2;0;0;0;0;94;1
P |01|01||15420474|0001|;P |01|01|14|;M;0;1;12;0;0;3;0;0;0;23;2;0;10;0;2;9;0;0;0;0;0;23;0
P |01|01||21246699|0001|;P |01|01|11|;M;1;0;6;2;6;20;2;6;6;334;3;121;10;4;20;175;13;0;0;0;0;346;0
P |01|01||18749444|0001|;P |01|01|03|;P;0;1;19;0;0;3;0;0;0;14;3;1;0;0;8;1;0;1;0;0;0;14;0
P |01|01||02081025|0001|;P |01|01|03|;P;1;0;6;16;11;12;0;8;0;40;5;1;11;0;2;29;0;0;0;0;0;48;0
P |01|01||11091524|0001|;P |01|01|11|;P;0;1;38;9;4;4;0;0;0;19;1;4;2;0;1;11;0;0;0;0;0;19;1
P |01|01||12978443|0001|;P |01|01|06|;M;0;1;31;0;0;7;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;5;1
P |01|01||04721073|0001|;P |01|01|03|;M;1;0;6;2;0;6;0;0;21;87;11;24;30;7;6;27;3;0;0;0;0;108;2
P |01|01||97457154|0001|;P |01|01|06|;P;1;0;6;2;0;1;1;8;3;163;1;22;2;0;33;116;0;0;0;0;0;174;1
P |01|01||18195221|0001|;P |01|01|11|;P;0;1;18;4;2;3;0;0;0;28;2;12;0;2;3;9;0;0;0;0;0;28;0
P |01|01||04884082|0001|;P |01|01|01|;P;1;0;6;17;6;4;1;3;3;4;0;1;2;2;0;5;0;0;0;0;0;10;2
P |01|01||00427205|0001|;P |01|01|03|;M;1;0;6;8;2;23;2;22;0;53;17;3;8;7;2;34;4;0;0;0;0;75;0
P |01|01||25063036|0001|;P |01|01|09|;P;1;0;6;9;4;16;1;7;0;25;6;11;1;3;1;10;0;0;0;0;0;32;1
P |01|01||02250176|0001|;P |01|01|09|;M;0;1;19;0;0;3;0;0;0;17;1;4;0;0;1;11;0;0;0;0;0;17;2
P |01|01||11758306|0001|;P |01|01|01|;P;0;1;30;4;2;9;0;2;4;27;2;15;0;0;1;13;2;0;0;0;0;33;0
P |01|01||11169063|0013|;P |01|01|06|;M;0;1;39;2;4;7;0;2;0;7;0;1;0;0;6;2;0;0;0;0;0;9;0
P |01|01||59456277|0006|;P |01|01|03|;P;1;0;6;0;0;0;3;0;2;12;2;4;0;0;7;1;0;0;0;0;0;14;1
P |01|01||03080572|0001|;P |01|01|01|;P;0;1;8;0;0;3;0;0;0;14;0;6;0;0;3;5;0;0;0;0;0;14;6
P |01|01||15179682|0001|;P |01|01|01|;G;1;0;6;4;0;2;1;24;25;94;7;39;17;1;0;45;9;1;24;0;0;143;0
P |01|01||07520749|0001|;P |01|01|03|;P;1;0;6;15;8;3;0;6;0;35;2;1;8;1;8;15;6;0;0;0;0;41;0
P |01|01||07972807|0001|;P |01|01|04|;P;0;1;20;2;0;6;0;10;0;30;1;17;0;1;5;16;0;0;0;0;0;40;0
P |01|01||60701190|4816|;P |01|01|01|;M;0;1;335;0;0;5;0;0;0;25;0;5;0;0;0;19;0;1;0;0;0;25;0
P |01|01||07637212|0001|;P |01|01|03|;P;0;1;74;20;5;1;0;3;0;3;1;2;0;0;0;1;2;0;0;0;0;6;2
P |01|01||16536975|0001|;P |01|01|04|;P;1;0;6;17;7;2;1;46;0;29;12;35;1;0;8;19;0;0;0;0;0;75;0
P |01|01||08186404|0001|;P |01|01|05|;P;0;1;6;11;4;3;2;2;0;18;3;1;0;0;12;3;1;0;0;0;0;20;1
P |01|01||19223387|0001|;P |01|01|03|;G;0;1;71;13;0;20;0;2;6;77;9;17;12;0;1;43;2;1;0;0;0;85;0
P |01|01||05969101|0001|;P |01|01|06|;P;0;1;17;1;0;5;0;1;1;58;2;5;1;0;1;51;0;0;0;0;0;60;0
P |01|01||12901364|0001|;P |01|01|04|;G;1;0;6;4;0;6;0;15;14;205;54;47;14;45;7;66;1;0;0;0;0;234;0
P |01|01||03312411|0001|;P |01|01|08|;P;1;0;6;15;7;4;1;1;7;31;0;17;0;0;8;9;5;0;0;0;0;39;1
P |01|01||73077299|0001|;P |01|01|08|;M;1;0;6;17;8;1;1;27;26;70;13;46;39;0;10;13;2;0;0;0;0;123;1
P |01|01||11880936|0001|;P |01|01|07|;P;1;0;6;16;7;3;0;13;11;95;16;22;15;5;26;30;3;1;1;0;0;119;0
P |01|01||05481266|0001|;P |01|01|09|;P;0;1;10;0;0;3;0;0;0;14;2;1;0;0;0;11;0;0;0;0;0;14;0
P |01|01||01613433|0001|;P |01|01|12|;P;1;0;6;4;4;5;1;1;2;90;5;71;6;3;8;0;0;0;0;0;0;93;0
P |01|01||49928567|0003|;P |01|01|05|;M;1;0;6;6;3;29;0;8;10;38;6;15;11;2;2;18;2;0;0;0;0;56;0
P |01|01||04797143|0001|;P |01|01|07|;P;1;0;6;17;7;4;1;8;2;32;1;3;3;2;11;20;2;0;0;0;0;42;0
P |01|01||62125836|0001|;P |01|01|01|;P;0;1;13;0;0;4;0;0;0;3;0;2;0;0;0;0;1;0;0;0;0;3;2
P |01|01||11860795|0001|;P |01|01|05|;M;1;0;6;8;3;15;1;4;14;23;0;5;8;0;7;21;0;0;0;0;0;41;1
P |01|01||10490029|0001|;P |01|01|01|;P;0;1;25;0;0;7;0;0;0;7;0;4;0;0;0;0;3;0;0;0;0;7;0
P |01|01||07883221|0001|;P |01|01|05|;M;1;0;6;15;8;3;1;2;3;54;2;12;1;5;10;25;4;0;0;0;0;59;1
P |01|01||15757724|0001|;P |01|01|03|;P;1;0;6;17;1;8;1;16;0;24;0;3;0;0;3;22;12;0;0;0;0;40;1
P |01|01||24744340|0001|;P |01|01|10|;P;0;1;12;0;0;3;0;1;0;7;0;2;0;0;1;5;0;0;0;0;0;8;0
P |01|01||38031217|0001|;P |01|01|03|;P;0;1;30;4;2;6;0;0;1;18;1;1;0;1;10;6;0;0;0;0;0;19;0
P |01|01||18974811|0001|;P |01|01|01|;P;0;1;15;0;0;4;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;2;5
P |01|01||90495946|0001|;P |01|01|04|;P;1;0;6;16;8;2;1;12;3;32;2;28;1;4;2;8;2;0;0;0;0;47;0
P |01|01||15625465|0001|;P |01|01|01|;P;1;0;6;15;9;2;0;5;0;6;1;1;1;0;0;0;8;0;0;0;0;11;0
P |01|01||13157701|0001|;P |01|01|04|;M;1;0;6;7;0;3;0;8;1;36;7;14;0;3;3;18;0;0;0;0;0;45;0
P |01|01||33062412|0001|;P |01|01|03|;P;0;1;9;0;0;3;0;0;0;19;0;0;0;0;4;12;0;3;0;0;0;19;0
P |01|01||23584534|0001|;P |01|01|10|;P;1;0;6;15;7;3;1;26;1;17;5;11;1;2;1;23;1;0;0;0;0;44;2
P |01|01||01708846|0001|;P |01|01|05|;P;0;1;21;3;1;3;0;0;1;20;2;5;0;0;14;0;0;0;0;0;0;21;0
P |01|01||23353677|0001|;P |01|01|11|;P;0;1;6;3;0;6;2;13;0;36;1;17;1;0;7;23;0;0;0;0;0;49;0
P |01|01||88062427|0001|;P |01|01|04|;P;1;0;6;20;5;1;1;5;0;4;1;2;4;0;0;2;0;0;0;0;0;9;1
P |01|01||13478471|0001|;P |01|01|01|;M;1;0;6;4;0;3;0;2;4;12;2;2;0;0;0;11;3;0;0;0;0;18;0
P |01|01||27592833|0001|;P |01|01|07|;P;1;0;6;5;2;19;1;9;0;40;4;7;3;3;16;16;0;0;0;0;0;49;2
P |01|01||79265617|0001|;P |01|01|07|;M;0;1;6;13;8;5;3;4;2;21;2;3;2;1;7;11;1;0;0;0;0;27;0
P |01|01||11536925|0001|;P |01|01|14|;M;0;1;6;0;0;3;0;9;2;27;7;5;9;4;0;13;0;0;0;0;0;38;9
P |01|01||22209919|0001|;P |01|01|04|;P;0;1;29;6;0;15;0;16;0;35;1;11;4;0;13;22;0;0;0;0;0;51;5
P |01|01||71981948|0001|;P |01|01|01|;M;1;0;6;26;0;0;0;3;3;13;1;4;1;0;1;4;2;0;6;0;0;19;2
P |01|01||18780413|0001|;P |01|01|03|;P;0;1;23;1;0;8;0;0;0;33;1;0;1;0;3;26;0;2;0;0;0;33;0
P |01|01||02125062|0001|;P |01|01|01|;P;0;1;10;0;0;3;0;0;0;16;0;6;0;0;1;8;1;0;0;0;0;16;0
P |01|01||09618107|0001|;P |01|01|15|;P;1;0;6;16;5;5;1;29;1;58;5;24;24;3;25;5;2;0;0;0;0;88;0
P |01|01||10793550|0001|;P |01|01|07|;P;0;1;7;1;0;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;5
P |01|01||00000652|0001|;P |01|01|03|;M;1;0;6;9;4;0;1;9;30;0;3;4;3;0;0;27;2;0;0;0;0;39;0
P |01|01||00000654|0001|;P |01|01|04|;P;0;1;4;1;0;4;0;4;0;0;0;0;1;0;2;1;0;0;0;0;0;4;1
P |01|01||00000655|0001|;P |01|01|05|;M;0;1;6;4;0;3;2;10;6;5;2;9;5;1;1;3;0;0;0;0;0;21;0
P |01|01||20953662|0001|;P |01|01|12|;P;1;0;6;9;3;1;1;41;0;1;1;23;5;6;4;2;0;0;0;1;0;42;0
P |01|01||00000656|0001|;P |01|01|01|;P;0;1;6;0;0;3;0;4;0;0;2;0;0;0;0;2;0;0;0;0;0;4;1
P |01|01||29247495|0001|;P |01|01|01|;P;0;1;6;6;1;2;3;11;0;2;2;1;0;0;0;7;3;0;0;0;0;13;0
P |01|01||00000657|0001|;P |01|01|10|;P;0;1;6;4;0;3;0;4;0;0;1;0;0;0;0;3;0;0;0;0;0;4;0
P |01|01||93248979|0001|;P |01|01|04|;P;1;0;6;14;7;5;1;10;11;76;2;23;1;4;1;55;8;0;3;0;0;97;0
P |01|01||09461387|0001|;P |01|01|14|;P;0;1;8;0;0;3;0;0;0;6;2;0;3;0;0;1;0;0;0;0;0;6;0
P |01|01||03414316|0001|;P |01|01|01|;M;0;1;85;0;0;3;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
P |01|01||13674255|0001|;P |01|01|01|;P;0;1;18;4;0;5;0;0;0;3;0;1;0;0;0;2;0;0;0;0;0;3;9
P |01|01||13353050|0001|;P |01|01|08|;M;1;0;6;20;4;2;1;3;3;17;0;4;14;5;0;0;0;0;0;0;0;23;1
P |01|01||21672622|0001|;P |01|01|06|;P;1;0;6;3;0;6;0;10;0;24;5;2;2;5;8;11;1;0;0;0;0;34;0
P |01|01||12865597|0001|;P |01|01|01|;P;0;1;11;4;2;3;0;1;0;5;0;3;0;0;0;1;2;0;0;0;0;6;0
P |01|01||22176188|0001|;P |01|01|03|;P;0;1;7;0;0;4;0;0;0;15;0;0;0;0;10;5;0;0;0;0;0;15;0
P |01|01||05513982|0001|;P |01|01|14|;M;1;0;6;18;8;1;1;5;0;179;47;55;10;1;2;68;0;0;0;1;0;184;1
P |01|01||23583643|0001|;P |01|01|04|;P;0;1;10;0;0;3;0;0;0;5;0;0;1;0;4;0;0;0;0;0;0;5;5
P |01|01||71225700|0002|;P |01|01|15|;P;0;1;36;9;3;6;0;0;5;2;0;5;0;0;0;2;0;0;0;0;0;7;0
P |01|01||61186888|0065|;P |01|01|08|;M;1;0;6;10;0;17;0;1;3;5;0;4;2;1;1;0;1;0;0;0;0;9;0
P |01|01||07382185|0001|;P |01|01|05|;P;0;1;10;0;0;3;0;0;0;11;2;0;0;2;4;2;1;0;0;0;0;11;0
P |01|01||47750974|0001|;P |01|01|06|;P;0;1;24;0;0;7;0;3;0;79;0;2;3;2;69;6;0;0;0;0;0;82;0
P |01|01||19949439|0001|;P |01|01|01|;P;1;0;6;20;6;0;1;17;3;32;5;12;0;0;1;22;12;0;0;0;0;52;1
P |01|01||81303463|0003|;P |01|01|13|;P;0;1;10;3;2;0;0;0;0;7;1;6;0;0;0;0;0;0;0;0;0;7;0
P |01|01||15116678|0001|;P |01|01|04|;P;0;1;26;11;5;4;0;6;0;12;3;9;0;0;2;4;0;0;0;0;0;18;7
P |01|01||24594451|0002|;P |01|01|05|;P;0;1;33;0;0;3;0;0;0;9;0;1;0;2;4;2;0;0;0;0;0;9;6
P |01|01||09069184|0001|;P |01|01|01|;P;0;1;15;0;0;4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;6
P |01|01||03844218|0001|;P |01|01|05|;M;1;0;6;4;0;8;0;6;9;72;16;22;7;6;8;25;3;0;0;0;0;87;0
P |01|01||00883168|0001|;P |01|01|08|;P;0;1;15;2;0;3;0;0;0;10;4;0;1;0;0;5;0;0;0;0;0;10;5
P |01|01||14691508|0001|;P |01|01|09|;P;0;1;13;0;0;3;0;0;0;14;0;4;2;0;1;7;0;0;0;0;0;14;0
P |01|01||04120719|0003|;P |01|01|08|;M;0;1;50;0;0;3;0;0;1;10;0;3;7;0;0;0;1;0;0;0;0;11;7
P |01|01||18203362|0001|;P |01|01|10|;P;0;1;15;0;0;4;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;2;3
P |01|01||65517450|0001|;P |01|01|01|;P;1;0;6;10;0;4;0;15;1;5;0;8;0;0;0;11;0;1;0;1;0;21;0
